FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2019-01-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2951,DFW,"Dallas/Fort Worth, TX",LAW,"Lawton/Fort Sill, OK",900,,,,,,,1005,,,1.0,B,0.0,65.0,,,140.0,,,,,
2020-05-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5404,SFO,"San Francisco, CA",PDX,"Portland, OR",1755,1751.0,-4.0,14.0,1805.0,1916.0,6.0,1942,1922.0,-20.0,0.0,,0.0,107.0,91.0,71.0,550.0,,,,,
2023-01-03,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1024,MCO,"Orlando, FL",MDW,"Chicago, IL",2307,,,,,,,56,,,1.0,B,0.0,169.0,,,990.0,,,,,
2019-10-22,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5138,ATL,"Atlanta, GA",ROA,"Roanoke, VA",2144,2236.0,52.0,21.0,2257.0,2348.0,12.0,2316,2400.0,44.0,0.0,,0.0,92.0,84.0,51.0,357.0,12.0,0.0,0.0,0.0,32.0
2022-11-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2374,DFW,"Dallas/Fort Worth, TX",DTW,"Detroit, MI",906,905.0,-1.0,20.0,925.0,1232.0,13.0,1239,1245.0,6.0,0.0,,0.0,153.0,160.0,127.0,986.0,,,,,
2020-06-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3778,MSP,"Minneapolis, MN",GFK,"Grand Forks, ND",1745,1745.0,0.0,10.0,1755.0,1842.0,4.0,1857,1846.0,-11.0,0.0,,0.0,72.0,61.0,47.0,284.0,,,,,
2019-02-27,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3123,DFW,"Dallas/Fort Worth, TX",CYS,"Cheyenne, WY",942,933.0,-9.0,29.0,1002.0,1049.0,4.0,1102,1053.0,-9.0,0.0,,0.0,140.0,140.0,107.0,713.0,,,,,
2019-08-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2486,ORD,"Chicago, IL",LAX,"Los Angeles, CA",950,951.0,1.0,30.0,1021.0,1210.0,5.0,1220,1215.0,-5.0,0.0,,0.0,270.0,264.0,229.0,1744.0,,,,,
2021-12-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3432,SAN,"San Diego, CA",SMF,"Sacramento, CA",1145,1137.0,-8.0,20.0,1157.0,1314.0,5.0,1328,1319.0,-9.0,0.0,,0.0,103.0,102.0,77.0,480.0,,,,,
2019-11-03,Envoy Air,Envoy Air: MQ,MQ,20398,3389,CVG,"Cincinnati, OH",ORD,"Chicago, IL",950,943.0,-7.0,11.0,954.0,944.0,7.0,1010,951.0,-19.0,0.0,,0.0,80.0,68.0,50.0,264.0,,,,,
2022-10-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1471,PDX,"Portland, OR",LAX,"Los Angeles, CA",1715,1708.0,-7.0,9.0,1717.0,1909.0,10.0,1933,1919.0,-14.0,0.0,,0.0,138.0,131.0,112.0,834.0,,,,,
2020-04-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,711,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",720,,,,,,,829,,,1.0,D,0.0,69.0,,,255.0,,,,,
2019-11-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,882,PHX,"Phoenix, AZ",ELP,"El Paso, TX",1150,1150.0,0.0,11.0,1201.0,1251.0,4.0,1305,1255.0,-10.0,0.0,,0.0,75.0,65.0,50.0,347.0,,,,,
2020-06-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6808,DAL,"Dallas, TX",PNS,"Pensacola, FL",1210,1207.0,-3.0,7.0,1214.0,1334.0,3.0,1350,1337.0,-13.0,0.0,,0.0,100.0,90.0,80.0,592.0,,,,,
2020-06-21,Envoy Air,Envoy Air: MQ,MQ,20398,4149,GCK,"Garden City, KS",DFW,"Dallas/Fort Worth, TX",1424,1533.0,69.0,12.0,1545.0,1649.0,12.0,1545,1701.0,76.0,0.0,,0.0,81.0,88.0,64.0,404.0,14.0,0.0,7.0,0.0,55.0
2021-12-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4693,DEN,"Denver, CO",HDN,"Hayden, CO",1905,1910.0,5.0,13.0,1923.0,2000.0,5.0,2008,2005.0,-3.0,0.0,,0.0,63.0,55.0,37.0,141.0,,,,,
2022-02-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2161,PIT,"Pittsburgh, PA",ATL,"Atlanta, GA",545,539.0,-6.0,35.0,614.0,744.0,8.0,751,752.0,1.0,0.0,,0.0,126.0,133.0,90.0,526.0,,,,,
2019-10-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1167,JAX,"Jacksonville, FL",FLL,"Fort Lauderdale, FL",2010,2000.0,-10.0,14.0,2014.0,2113.0,9.0,2135,2122.0,-13.0,0.0,,0.0,85.0,82.0,59.0,319.0,,,,,
2022-07-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2099,SLC,"Salt Lake City, UT",BUR,"Burbank, CA",1205,1212.0,7.0,11.0,1223.0,1254.0,7.0,1255,1301.0,6.0,0.0,,0.0,110.0,109.0,91.0,574.0,,,,,
2022-06-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4204,PHX,"Phoenix, AZ",MCI,"Kansas City, MO",745,744.0,-1.0,6.0,750.0,1204.0,4.0,1215,1208.0,-7.0,0.0,,0.0,150.0,144.0,134.0,1044.0,,,,,
2023-06-24,Allegiant Air,Allegiant Air: G4,G4,20368,2733,PIT,"Pittsburgh, PA",CHS,"Charleston, SC",1800,1810.0,10.0,15.0,1825.0,1942.0,7.0,1936,1949.0,13.0,0.0,,0.0,96.0,99.0,77.0,524.0,,,,,
2021-08-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1857,BUR,"Burbank, CA",SJC,"San Jose, CA",1530,1532.0,2.0,9.0,1541.0,1627.0,3.0,1640,1630.0,-10.0,0.0,,0.0,70.0,58.0,46.0,296.0,,,,,
2020-07-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5647,CVG,"Cincinnati, OH",ORD,"Chicago, IL",1815,1812.0,-3.0,22.0,1834.0,1824.0,5.0,1838,1829.0,-9.0,0.0,,0.0,83.0,77.0,50.0,264.0,,,,,
2022-02-12,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4867,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",1000,1000.0,0.0,23.0,1023.0,1029.0,4.0,1029,1033.0,4.0,0.0,,0.0,89.0,93.0,66.0,341.0,,,,,
2023-08-16,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,323,EWR,"Newark, NJ",ORD,"Chicago, IL",1305,1254.0,-11.0,17.0,1311.0,1350.0,12.0,1440,1402.0,-38.0,0.0,,0.0,155.0,128.0,99.0,719.0,,,,,
2022-04-26,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5194,GNV,"Gainesville, FL",CLT,"Charlotte, NC",1102,1055.0,-7.0,18.0,1113.0,1216.0,8.0,1233,1224.0,-9.0,0.0,,0.0,91.0,89.0,63.0,388.0,,,,,
2022-10-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2823,HOU,"Houston, TX",MDW,"Chicago, IL",1725,1730.0,5.0,11.0,1741.0,1939.0,4.0,1950,1943.0,-7.0,0.0,,0.0,145.0,133.0,118.0,937.0,,,,,
2022-02-05,JetBlue Airways,JetBlue Airways: B6,B6,20409,2421,BOS,"Boston, MA",PBI,"West Palm Beach/Palm Beach, FL",2035,2220.0,105.0,23.0,2243.0,139.0,6.0,2359,145.0,106.0,0.0,,0.0,204.0,205.0,176.0,1197.0,105.0,0.0,1.0,0.0,0.0
2019-01-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3765,DFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN",1820,1820.0,0.0,17.0,1837.0,2036.0,5.0,2049,2041.0,-8.0,0.0,,0.0,149.0,141.0,119.0,852.0,,,,,
2021-08-10,JetBlue Airways,JetBlue Airways: B6,B6,20409,311,BOS,"Boston, MA",ORD,"Chicago, IL",730,731.0,1.0,20.0,751.0,853.0,49.0,925,942.0,17.0,0.0,,0.0,175.0,191.0,122.0,867.0,1.0,0.0,16.0,0.0,0.0
2022-10-28,Republic Airline,Republic Airline: YX,YX,20452,4631,LGA,"New York, NY",GSO,"Greensboro/High Point, NC",820,814.0,-6.0,29.0,843.0,1007.0,6.0,1007,1013.0,6.0,0.0,,0.0,107.0,119.0,84.0,461.0,,,,,
2022-11-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3560,FAR,"Fargo, ND",MSP,"Minneapolis, MN",1714,1718.0,4.0,10.0,1728.0,1809.0,2.0,1826,1811.0,-15.0,0.0,,0.0,72.0,53.0,41.0,223.0,,,,,
2021-11-22,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5333,BTV,"Burlington, VT",DTW,"Detroit, MI",1236,1227.0,-9.0,11.0,1238.0,1404.0,5.0,1447,1409.0,-38.0,0.0,,0.0,131.0,102.0,86.0,537.0,,,,,
2019-09-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1849,CLT,"Charlotte, NC",MCO,"Orlando, FL",923,936.0,13.0,18.0,954.0,1108.0,5.0,1111,1113.0,2.0,0.0,,0.0,108.0,97.0,74.0,468.0,,,,,
2019-02-05,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1891,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",925,947.0,22.0,23.0,1010.0,1111.0,5.0,1055,1116.0,21.0,0.0,,0.0,90.0,89.0,61.0,414.0,0.0,0.0,21.0,0.0,0.0
2021-08-01,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,147,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",1800,1859.0,59.0,15.0,1914.0,1955.0,4.0,1858,1959.0,61.0,0.0,,0.0,58.0,60.0,41.0,261.0,59.0,0.0,2.0,0.0,0.0
2021-11-05,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5579,DCA,"Washington, DC",ORF,"Norfolk, VA",1802,1819.0,17.0,21.0,1840.0,1912.0,4.0,1902,1916.0,14.0,0.0,,0.0,60.0,57.0,32.0,142.0,,,,,
2020-07-08,Republic Airline,Republic Airline: YX,YX,20452,5811,LGA,"New York, NY",PIT,"Pittsburgh, PA",1627,1621.0,-6.0,18.0,1639.0,1734.0,7.0,1802,1741.0,-21.0,0.0,,0.0,95.0,80.0,55.0,335.0,,,,,
2021-11-17,Envoy Air,Envoy Air: MQ,MQ,20398,3508,PNS,"Pensacola, FL",MIA,"Miami, FL",600,552.0,-8.0,9.0,601.0,816.0,5.0,841,821.0,-20.0,0.0,,0.0,101.0,89.0,75.0,530.0,,,,,
2021-12-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,345,MTJ,"Montrose/Delta, CO",DAL,"Dallas, TX",1215,1228.0,13.0,12.0,1240.0,1511.0,2.0,1525,1513.0,-12.0,0.0,,0.0,130.0,105.0,91.0,733.0,,,,,
2020-01-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1280,PHX,"Phoenix, AZ",ORD,"Chicago, IL",1017,1008.0,-9.0,16.0,1024.0,1413.0,10.0,1445,1423.0,-22.0,0.0,,0.0,208.0,195.0,169.0,1440.0,,,,,
2023-05-12,Envoy Air,Envoy Air: MQ,MQ,20398,3508,BNA,"Nashville, TN",AUS,"Austin, TX",1630,1802.0,92.0,12.0,1814.0,2003.0,9.0,1848,2012.0,84.0,0.0,,0.0,138.0,130.0,109.0,756.0,2.0,0.0,0.0,0.0,82.0
2021-06-28,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,678,DEN,"Denver, CO",MCO,"Orlando, FL",16,34.0,18.0,8.0,42.0,552.0,25.0,556,617.0,21.0,0.0,,0.0,220.0,223.0,190.0,1546.0,18.0,0.0,3.0,0.0,0.0
2021-08-30,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5063,CLT,"Charlotte, NC",CHS,"Charleston, SC",716,713.0,-3.0,15.0,728.0,802.0,4.0,826,806.0,-20.0,0.0,,0.0,70.0,53.0,34.0,168.0,,,,,
2019-09-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,833,BNA,"Nashville, TN",DCA,"Washington, DC",1200,1153.0,-7.0,11.0,1204.0,1420.0,4.0,1453,1424.0,-29.0,0.0,,0.0,113.0,91.0,76.0,562.0,,,,,
2021-06-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2840,PHL,"Philadelphia, PA",ORD,"Chicago, IL",1256,1256.0,0.0,15.0,1311.0,1356.0,19.0,1425,1415.0,-10.0,0.0,,0.0,149.0,139.0,105.0,678.0,,,,,
2021-10-25,JetBlue Airways,JetBlue Airways: B6,B6,20409,2532,LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT",900,907.0,7.0,31.0,938.0,1154.0,4.0,1147,1158.0,11.0,0.0,,0.0,107.0,111.0,76.0,590.0,,,,,
2022-12-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2274,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",1519,1516.0,-3.0,16.0,1532.0,1640.0,6.0,1658,1646.0,-12.0,0.0,,0.0,99.0,90.0,68.0,515.0,,,,,
2020-07-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5223,ASE,"Aspen, CO",DEN,"Denver, CO",1532,1522.0,-10.0,8.0,1530.0,1558.0,7.0,1630,1605.0,-25.0,0.0,,0.0,58.0,43.0,28.0,125.0,,,,,
2019-08-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2292,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",915,912.0,-3.0,8.0,920.0,1008.0,2.0,1020,1010.0,-10.0,0.0,,0.0,65.0,58.0,48.0,231.0,,,,,
2022-09-29,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1829,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",640,636.0,-4.0,10.0,646.0,756.0,13.0,836,809.0,-27.0,0.0,,0.0,296.0,273.0,250.0,1947.0,,,,,
2021-11-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1934,LAS,"Las Vegas, NV",DEN,"Denver, CO",1320,1320.0,0.0,25.0,1345.0,1608.0,9.0,1615,1617.0,2.0,0.0,,0.0,115.0,117.0,83.0,628.0,,,,,
2019-03-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,294,BNA,"Nashville, TN",CLE,"Cleveland, OH",1025,1021.0,-4.0,15.0,1036.0,1241.0,4.0,1250,1245.0,-5.0,0.0,,0.0,85.0,84.0,65.0,448.0,,,,,
2021-07-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2287,CID,"Cedar Rapids/Iowa City, IA",ATL,"Atlanta, GA",1708,1719.0,11.0,12.0,1731.0,2308.0,4.0,2010,2312.0,,0.0,,1.0,122.0,,,694.0,,,,,
2021-06-11,Republic Airline,Republic Airline: YX,YX,20452,4853,DCA,"Washington, DC",BNA,"Nashville, TN",837,840.0,3.0,32.0,912.0,933.0,5.0,930,938.0,8.0,0.0,,0.0,113.0,118.0,81.0,562.0,,,,,
2020-11-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1097,ORD,"Chicago, IL",PHX,"Phoenix, AZ",1500,1456.0,-4.0,14.0,1510.0,1735.0,6.0,1758,1741.0,-17.0,0.0,,0.0,238.0,225.0,205.0,1440.0,,,,,
2019-04-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1763,IAD,"Washington, DC",SFO,"San Francisco, CA",1000,953.0,-7.0,10.0,1003.0,1239.0,5.0,1256,1244.0,-12.0,0.0,,0.0,356.0,351.0,336.0,2419.0,,,,,
2022-11-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,418,DCA,"Washington, DC",ATL,"Atlanta, GA",1400,1400.0,0.0,20.0,1420.0,1548.0,6.0,1554,1554.0,0.0,0.0,,0.0,114.0,114.0,88.0,547.0,,,,,
2019-03-13,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5559,AVL,"Asheville, NC",CLT,"Charlotte, NC",922,916.0,-6.0,26.0,942.0,1012.0,27.0,1032,1039.0,7.0,0.0,,0.0,70.0,83.0,30.0,91.0,,,,,
2022-01-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,44,DAL,"Dallas, TX",MCI,"Kansas City, MO",1850,1849.0,-1.0,11.0,1900.0,2004.0,4.0,2020,2008.0,-12.0,0.0,,0.0,90.0,79.0,64.0,461.0,,,,,
2019-06-17,JetBlue Airways,JetBlue Airways: B6,B6,20409,577,FLL,"Fort Lauderdale, FL",SFO,"San Francisco, CA",827,824.0,-3.0,23.0,847.0,1111.0,17.0,1133,1128.0,-5.0,0.0,,0.0,366.0,364.0,324.0,2584.0,,,,,
2022-03-15,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,895,TTN,"Trenton, NJ",RDU,"Raleigh/Durham, NC",1156,,,,,,,1331,,,1.0,A,0.0,95.0,,,373.0,,,,,
2022-08-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1153,LAS,"Las Vegas, NV",TUS,"Tucson, AZ",905,907.0,2.0,15.0,922.0,1016.0,3.0,1025,1019.0,-6.0,0.0,,0.0,80.0,72.0,54.0,365.0,,,,,
2021-07-01,Envoy Air,Envoy Air: MQ,MQ,20398,4170,GGG,"Longview, TX",DFW,"Dallas/Fort Worth, TX",1843,1933.0,50.0,18.0,1951.0,2025.0,11.0,1944,2036.0,52.0,0.0,,0.0,61.0,63.0,34.0,140.0,0.0,0.0,2.0,0.0,50.0
2023-03-20,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,648,SEA,"Seattle, WA",TUS,"Tucson, AZ",1445,1507.0,22.0,12.0,1519.0,1750.0,3.0,1740,1753.0,13.0,0.0,,0.0,175.0,166.0,151.0,1216.0,,,,,
2019-03-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,996,RSW,"Fort Myers, FL",MSP,"Minneapolis, MN",1550,1541.0,-9.0,13.0,1554.0,1812.0,4.0,1838,1816.0,-22.0,0.0,,0.0,228.0,215.0,198.0,1416.0,,,,,
2022-10-05,Envoy Air,Envoy Air: MQ,MQ,20398,4031,ELP,"El Paso, TX",AUS,"Austin, TX",1730,1728.0,-2.0,13.0,1741.0,1953.0,4.0,2008,1957.0,-11.0,0.0,,0.0,98.0,89.0,72.0,528.0,,,,,
2021-04-25,Republic Airline,Republic Airline: YX,YX,20452,4852,DCA,"Washington, DC",MEM,"Memphis, TN",1400,1350.0,-10.0,20.0,1410.0,1503.0,8.0,1524,1511.0,-13.0,0.0,,0.0,144.0,141.0,113.0,762.0,,,,,
2022-01-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,473,CMH,"Columbus, OH",BWI,"Baltimore, MD",555,554.0,-1.0,19.0,613.0,710.0,37.0,725,747.0,22.0,0.0,,0.0,90.0,113.0,57.0,337.0,0.0,0.0,22.0,0.0,0.0
2019-05-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1234,PNS,"Pensacola, FL",ATL,"Atlanta, GA",600,559.0,-1.0,9.0,608.0,753.0,6.0,810,759.0,-11.0,0.0,,0.0,70.0,60.0,45.0,271.0,,,,,
2021-09-24,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1394,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",1022,1115.0,53.0,18.0,1133.0,1316.0,10.0,1305,1326.0,21.0,0.0,,0.0,163.0,131.0,103.0,801.0,21.0,0.0,0.0,0.0,0.0
2023-03-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3658,SJC,"San Jose, CA",SEA,"Seattle, WA",1125,1128.0,3.0,16.0,1144.0,1326.0,7.0,1340,1333.0,-7.0,0.0,,0.0,135.0,125.0,102.0,696.0,,,,,
2021-05-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2565,ORD,"Chicago, IL",MIA,"Miami, FL",1345,1406.0,21.0,22.0,1428.0,1754.0,10.0,1753,1804.0,11.0,0.0,,0.0,188.0,178.0,146.0,1197.0,,,,,
2022-12-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3747,SJU,"San Juan, PR",MCO,"Orlando, FL",1435,1435.0,0.0,21.0,1456.0,1635.0,4.0,1650,1639.0,-11.0,0.0,,0.0,195.0,184.0,159.0,1189.0,,,,,
2020-03-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2856,JFK,"New York, NY",SLC,"Salt Lake City, UT",1055,1050.0,-5.0,13.0,1103.0,1412.0,5.0,1421,1417.0,-4.0,0.0,,0.0,326.0,327.0,309.0,1990.0,,,,,
2021-10-23,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1115,FLL,"Fort Lauderdale, FL",TPA,"Tampa, FL",2255,2250.0,-5.0,15.0,2305.0,2339.0,6.0,2354,2345.0,-9.0,0.0,,0.0,59.0,55.0,34.0,197.0,,,,,
2023-08-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3064,BNA,"Nashville, TN",MDW,"Chicago, IL",2135,2130.0,-5.0,17.0,2147.0,2249.0,21.0,2305,2310.0,5.0,0.0,,0.0,90.0,100.0,62.0,395.0,,,,,
2021-08-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2564,MCO,"Orlando, FL",MSY,"New Orleans, LA",935,929.0,-6.0,20.0,949.0,1003.0,2.0,1020,1005.0,-15.0,0.0,,0.0,105.0,96.0,74.0,551.0,,,,,
2019-10-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2271,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",918,914.0,-4.0,22.0,936.0,1027.0,6.0,1037,1033.0,-4.0,0.0,,0.0,79.0,79.0,51.0,356.0,,,,,
2019-05-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2501,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1521,1522.0,1.0,12.0,1534.0,1622.0,5.0,1640,1627.0,-13.0,0.0,,0.0,139.0,125.0,108.0,731.0,,,,,
2020-02-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4639,FLL,"Fort Lauderdale, FL",STL,"St. Louis, MO",1135,1133.0,-2.0,17.0,1150.0,1338.0,5.0,1335,1343.0,8.0,0.0,,0.0,180.0,190.0,168.0,1057.0,,,,,
2022-04-26,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1106,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",700,702.0,2.0,16.0,718.0,909.0,13.0,920,922.0,2.0,0.0,,0.0,140.0,140.0,111.0,801.0,,,,,
2022-04-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2663,STL,"St. Louis, MO",DAL,"Dallas, TX",600,557.0,-3.0,13.0,610.0,729.0,4.0,745,733.0,-12.0,0.0,,0.0,105.0,96.0,79.0,546.0,,,,,
2022-08-31,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3586,SFO,"San Francisco, CA",SEA,"Seattle, WA",1644,1637.0,-7.0,17.0,1654.0,1827.0,6.0,1843,1833.0,-10.0,0.0,,0.0,119.0,116.0,93.0,679.0,,,,,
2019-08-02,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5765,DFW,"Dallas/Fort Worth, TX",PIA,"Peoria, IL",1838,2038.0,120.0,18.0,2056.0,2232.0,3.0,2032,2235.0,123.0,0.0,,0.0,114.0,117.0,96.0,672.0,70.0,0.0,3.0,0.0,50.0
2020-11-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,41,STT,"Charlotte Amalie, VI",CLT,"Charlotte, NC",1429,1420.0,-9.0,10.0,1430.0,1710.0,7.0,1730,1717.0,-13.0,0.0,,0.0,241.0,237.0,220.0,1520.0,,,,,
2019-02-05,Envoy Air,Envoy Air: MQ,MQ,20398,3437,DFW,"Dallas/Fort Worth, TX",ACT,"Waco, TX",1700,1653.0,-7.0,24.0,1717.0,1742.0,3.0,1745,1745.0,0.0,0.0,,0.0,45.0,52.0,25.0,89.0,,,,,
2021-03-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2038,HRL,"Harlingen/San Benito, TX",DAL,"Dallas, TX",1215,1224.0,9.0,9.0,1233.0,1347.0,3.0,1350,1350.0,0.0,0.0,,0.0,95.0,86.0,74.0,458.0,,,,,
2022-04-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4784,GUC,"Gunnison, CO",DEN,"Denver, CO",1440,1430.0,-10.0,8.0,1438.0,1508.0,3.0,1542,1511.0,-31.0,0.0,,0.0,62.0,41.0,30.0,152.0,,,,,
2022-11-09,Horizon Air,Horizon Air: QX,QX,19687,2042,BOI,"Boise, ID",IDA,"Idaho Falls, ID",1945,1940.0,-5.0,57.0,2037.0,2122.0,5.0,2047,2127.0,40.0,0.0,,0.0,62.0,107.0,45.0,209.0,0.0,0.0,40.0,0.0,0.0
2020-07-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5454,BUF,"Buffalo, NY",DEN,"Denver, CO",950,944.0,-6.0,10.0,954.0,1048.0,14.0,1120,1102.0,-18.0,0.0,,0.0,210.0,198.0,174.0,1359.0,,,,,
2022-01-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,315,JFK,"New York, NY",SLC,"Salt Lake City, UT",1810,1807.0,-3.0,27.0,1834.0,2121.0,19.0,2146,2140.0,-6.0,0.0,,0.0,336.0,333.0,287.0,1990.0,,,,,
2023-08-03,Republic Airline,Republic Airline: YX,YX,20452,5781,BOS,"Boston, MA",BWI,"Baltimore, MD",1710,1703.0,-7.0,39.0,1742.0,1847.0,9.0,1910,1856.0,-14.0,0.0,,0.0,120.0,113.0,65.0,369.0,,,,,
2019-01-30,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1870,IAH,"Houston, TX",SAN,"San Diego, CA",1420,1417.0,-3.0,17.0,1434.0,1534.0,3.0,1550,1537.0,-13.0,0.0,,0.0,210.0,200.0,180.0,1303.0,,,,,
2019-02-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1808,ORD,"Chicago, IL",ATL,"Atlanta, GA",600,555.0,-5.0,15.0,610.0,840.0,6.0,853,846.0,-7.0,0.0,,0.0,113.0,111.0,90.0,606.0,,,,,
